Hs	Hs_L0	WL
0.37606030121814576	0.0014375318692299369	-0.42773398583517164
0.3696445119110163	0.0015803356002463502	-0.28588581811569114
0.3801339635332075	0.0015812592163828914	-0.12042951435428506
0.3692707871930384	0.0016002903060059184	0.019002393427506092
0.3778470354027859	0.0014862252514329666	0.12144094819927886
0.3829352883937804	0.0017046620744025122	0.1726466379410283
0.39385649208353435	0.0017068361432806538	0.16096158591384224
0.3683387872035344	0.001511133485963218	0.09434297131085145
0.34876469611230293	0.0014110258924502376	-0.03056591813702525
0.35900898692999605	0.0017064717693481234	-0.16478968073370837
0.3516387959470689	0.0015238794290963512	-0.2799091247746084
0.339300816809101	0.0016546822241072197	-0.3627469730189077
0.3302538065394387	0.0012990218280726853	-0.39843541897832324
0.3789820504575751	0.0018247283910920284	-0.38437407231288745
0.38120504388942006	0.0018354316928009115	-0.3230436569672044
0.31573766177694196	0.0015397708185224445	-0.26851725974940877
0.3194074567481813	0.0009252224941140634	-0.22582283483404098
0.34180111908103294	0.0015830212085643997	-0.21461157000843656
0.3550134242289915	0.0011870304822471423	-0.24708433994820211
0.36466448588082534	0.000637499089356397	-0.3175665556393845
0.3455267631834963	0.0011376050304955211	-0.4190254517152532
0.35276902092971346	0.001197742396362538	-0.5209257492778008
0.3549998100694998	0.0006472931009814241	-0.5850939265643476
0.3645415057823449	0.0013735217703622537	-0.590837234383752
0.39483027609928156	0.0013201629602085031	-0.5279648807307318
0.3699933547805578	0.0013144192542022188	-0.4089771271136655
0.3561170781861935	0.0006493302850118628	-0.23176656095771975
0.3718842835105154	0.0011867128855533992	-0.05532561559886773
0.3841719912148226	0.0013043636319320928	0.10531244724928257
0.3856309948083815	0.0007629609742172789	0.21688501316413777
0.3654038076537647	0.001259654151740898	0.2700790926126686
0.3824784576257747	0.0007416649578961335	0.23055012469046332
0.39091289954448216	0.0013475914770621747	0.1182716718183272
0.3871111238118074	0.0007506481727761007	-0.03142863567116194
0.40492628935348113	0.0006780816937891469	-0.17899575003325552
0.3889673522550414	0.000754247590109936	-0.3012573843088546
0.422571743298862	0.0014567288016855355	-0.39618705708335966
0.3824003937333003	0.0015041354518462613	-0.4265410929176241
0.42765830478587835	0.0008126049301922236	-0.3943999067350745
0.40297643409430595	0.0007347718456420393	-0.3471379855645971
0.3920901929729702	0.0007450210140298364	-0.2804726461394509
0.4063912547917688	0.0015534752757660182	-0.23624002352883977
0.4296434129713571	0.0008163768871036944	-0.22659164922569275
0.43203128060364926	0.0007714233751677617	-0.2545759123213358
0.4437528443312268	0.0009134228775763855	-0.33541382762387784
0.5296202496186232	0.0009859126560346676	-0.4429035375133097
0.5383994892890421	0.001152130594363382	-0.5352231645994934
0.5034103090146896	0.0012271522668110932	-0.5977346003253743
0.5025002628132134	0.0011596159911074152	-0.5969131211464536
0.5377782037232932	0.0010428070937583088	-0.5181655920864756
0.5062290710179598	0.0011253541156136823	-0.3689516331059295
0.4903725781108933	0.0009128512953951792	-0.1690979585438832
0.5223269721247703	0.0012504266307988526	0.0237123990899768
0.5372963902272021	0.0010843938898202927	0.18355490067331104
0.5152773623789421	0.0010194629676696385	0.2922048241568831
0.518839112023848	0.0010679807932684618	0.3171934470577824
0.5154892866552605	0.0010819930836747503	0.2573902246970583
0.5174631456350266	0.0010651484977815004	0.13619425632566973
0.44576023992869923	0.0019843315523891524	-0.02331290781170381
0.5147019281199502	0.0013234145017899004	-0.18618047084563472
0.5041885272821813	0.0009975239935149202	-0.3206045255520067
0.5028180902488493	0.001138960967722989	-0.4117106035152531
0.5778633472999796	0.001538407961631158	-0.4253215208824521
0.541550282450468	0.0011812661965844432	-0.39618861900099844
0.4979754818596329	0.0011279917085729144	-0.3276099017834291
0.5379015693913303	0.0012184304898625634	-0.26220151723761376
0.495531062665578	0.001143533221535949	-0.21177838520864256
0.5407813087483151	0.001540687489311439	-0.20377673249625516
